index src_type src_gid src_vis_x src_vis_y presyn_type N_syn
61 transient_ON 2061 128.746 54.588 LGN_exc 30
61 transient_ON 2472 130.582 45.809 LGN_exc 30
61 transient_ON 2531 128.584 52.684 LGN_exc 30
62 transient_OFF 3008 144.331 46.613 LGN_exc 30
62 transient_OFF 4124 140.487 53.695 LGN_exc 30
62 transient_OFF 4327 141.881 50.805 LGN_exc 30
62 transient_OFF 4555 144.387 51.472 LGN_exc 30
62 transient_OFF 5075 145.413 46.140 LGN_exc 30
62 transient_OFF 5860 141.916 46.326 LGN_exc 30
62 transient_OFF 5870 143.421 55.157 LGN_exc 30
62 transient_OFF 5938 143.668 59.956 LGN_exc 30
62 transient_ON 82 155.010 51.678 LGN_exc 30
62 transient_ON 194 153.382 58.645 LGN_exc 30
62 transient_ON 1347 151.422 53.919 LGN_exc 30
62 transient_ON 1449 156.269 46.418 LGN_exc 30
62 transient_ON 1732 153.372 49.448 LGN_exc 30
62 transient_ON 1749 155.853 58.846 LGN_exc 30
62 transient_ON 1856 153.932 46.496 LGN_exc 30
62 transient_ON 2606 157.340 50.570 LGN_exc 30
63 transient_OFF 3028 139.779 54.052 LGN_exc 30
63 transient_OFF 3059 138.750 44.143 LGN_exc 30
63 transient_OFF 3214 139.739 50.828 LGN_exc 30
63 transient_OFF 3902 140.327 53.953 LGN_exc 30
63 transient_OFF 4168 138.892 47.405 LGN_exc 30
63 transient_OFF 4182 135.029 51.521 LGN_exc 30
63 transient_OFF 5604 140.392 51.496 LGN_exc 30
63 transient_OFF 5949 136.490 46.762 LGN_exc 30
63 transient_ON 302 147.554 57.128 LGN_exc 30
63 transient_ON 592 150.041 45.135 LGN_exc 30
63 transient_ON 614 146.265 60.187 LGN_exc 30
63 transient_ON 665 147.220 47.511 LGN_exc 30
63 transient_ON 666 147.320 45.420 LGN_exc 30
63 transient_ON 1202 147.727 53.471 LGN_exc 30
63 transient_ON 1295 148.759 45.765 LGN_exc 30
63 transient_ON 2876 150.551 47.561 LGN_exc 30
64 transient_OFF 3139 128.026 44.924 LGN_exc 30
64 transient_OFF 3917 128.904 36.108 LGN_exc 30
64 transient_OFF 4039 128.348 36.689 LGN_exc 30
64 transient_OFF 4573 129.265 43.019 LGN_exc 30
64 transient_OFF 4913 124.895 43.214 LGN_exc 30
64 transient_OFF 4939 128.637 52.818 LGN_exc 30
64 transient_OFF 5556 129.982 44.087 LGN_exc 30
64 transient_OFF 5800 127.241 55.382 LGN_exc 30
64 transient_ON 475 138.194 56.853 LGN_exc 30
64 transient_ON 718 135.849 55.128 LGN_exc 30
64 transient_ON 883 139.402 41.999 LGN_exc 30
64 transient_ON 1064 136.822 39.590 LGN_exc 30
64 transient_ON 1511 135.303 56.131 LGN_exc 30
64 transient_ON 2206 139.919 41.107 LGN_exc 30
64 transient_ON 2212 139.704 42.414 LGN_exc 30
64 transient_ON 2561 138.927 46.224 LGN_exc 30
65 transient_ON_OFF 8464 144.958 68.743 LGN_exc 30
65 transient_ON_OFF 8078 145.331 69.495 LGN_exc 30
65 transient_OFF 3942 137.793 75.763 LGN_exc 30
65 transient_OFF 3986 140.188 59.249 LGN_exc 30
65 transient_OFF 4117 136.698 77.573 LGN_exc 30
65 transient_OFF 4485 138.057 73.775 LGN_exc 30
65 transient_OFF 4798 136.852 72.383 LGN_exc 30
65 transient_OFF 4833 140.029 72.964 LGN_exc 30
65 transient_OFF 4937 139.922 61.518 LGN_exc 30
65 transient_OFF 5941 136.067 75.442 LGN_exc 30
65 transient_ON 513 147.789 77.058 LGN_exc 30
65 transient_ON 744 152.178 72.232 LGN_exc 30
65 transient_ON 1178 149.142 59.651 LGN_exc 30
65 transient_ON 1725 149.176 71.430 LGN_exc 30
65 transient_ON 2225 152.003 67.042 LGN_exc 30
65 transient_ON 2417 148.416 62.001 LGN_exc 30
65 transient_ON 2675 150.763 70.638 LGN_exc 30
65 transient_ON 2878 147.851 66.182 LGN_exc 30
66 transient_ON_OFF 8822 103.364 68.875 LGN_exc 30
66 transient_ON_OFF 8014 104.746 70.513 LGN_exc 30
66 transient_OFF 3560 98.794 60.526 LGN_exc 30
66 transient_OFF 3734 98.825 61.293 LGN_exc 30
66 transient_OFF 3740 102.042 59.376 LGN_exc 30
66 transient_OFF 3829 98.962 78.369 LGN_exc 30
66 transient_OFF 3857 102.009 66.122 LGN_exc 30
66 transient_OFF 3972 102.098 61.510 LGN_exc 30
66 transient_OFF 5823 101.274 69.802 LGN_exc 30
66 transient_OFF 5847 98.926 75.580 LGN_exc 30
66 transient_ON 169 110.470 77.865 LGN_exc 30
66 transient_ON 258 111.782 65.430 LGN_exc 30
66 transient_ON 742 109.756 76.459 LGN_exc 30
66 transient_ON 1533 108.218 69.451 LGN_exc 30
66 transient_ON 2054 111.204 68.146 LGN_exc 30
66 transient_ON 2210 112.324 74.756 LGN_exc 30
66 transient_ON 2386 111.579 70.238 LGN_exc 30
66 transient_ON 2708 108.787 70.605 LGN_exc 30
67 transient_ON_OFF 6558 135.004 63.311 LGN_exc 30
67 transient_OFF 3011 127.371 59.338 LGN_exc 30
67 transient_OFF 3269 129.105 66.458 LGN_exc 30
67 transient_OFF 3284 129.811 66.486 LGN_exc 30
67 transient_OFF 3696 128.026 58.998 LGN_exc 30
67 transient_OFF 4621 128.012 68.526 LGN_exc 30
67 transient_OFF 4939 128.637 52.818 LGN_exc 30
67 transient_OFF 5757 127.927 61.454 LGN_exc 30
67 transient_OFF 5800 127.241 55.382 LGN_exc 30
67 transient_ON 335 139.607 63.252 LGN_exc 30
67 transient_ON 475 138.194 56.853 LGN_exc 30
67 transient_ON 584 136.251 64.052 LGN_exc 30
67 transient_ON 2067 138.730 70.416 LGN_exc 30
67 transient_ON 2135 140.445 64.133 LGN_exc 30
67 transient_ON 2278 139.054 63.202 LGN_exc 30
67 transient_ON 2554 139.533 59.432 LGN_exc 30
67 transient_ON 2780 139.490 64.370 LGN_exc 30
68 transient_OFF 3002 95.995 63.323 LGN_exc 30
68 transient_OFF 3242 93.583 49.319 LGN_exc 30
68 transient_OFF 3283 92.376 52.166 LGN_exc 30
68 transient_OFF 4023 97.359 50.057 LGN_exc 30
68 transient_OFF 4047 91.333 63.657 LGN_exc 30
68 transient_OFF 4423 91.162 55.597 LGN_exc 30
68 transient_OFF 4900 91.381 61.880 LGN_exc 30
68 transient_OFF 5645 93.349 61.473 LGN_exc 30
68 transient_ON 476 106.352 47.999 LGN_exc 30
68 transient_ON 617 105.525 56.127 LGN_exc 30
68 transient_ON 1475 104.769 49.776 LGN_exc 30
68 transient_ON 1832 104.120 67.218 LGN_exc 30
68 transient_ON 2309 102.751 51.033 LGN_exc 30
68 transient_ON 2385 106.730 51.588 LGN_exc 30
68 transient_ON 2468 105.385 63.090 LGN_exc 30
68 transient_ON 2902 107.666 54.731 LGN_exc 30
69 transient_ON_OFF 6907 126.812 46.335 LGN_exc 30
69 transient_OFF 3706 123.408 44.000 LGN_exc 30
69 transient_OFF 4114 120.668 55.449 LGN_exc 30
69 transient_OFF 4367 120.071 49.741 LGN_exc 30
69 transient_OFF 4438 122.273 48.421 LGN_exc 30
69 transient_OFF 4722 121.064 54.764 LGN_exc 30
69 transient_OFF 4913 124.895 43.214 LGN_exc 30
69 transient_OFF 4947 122.334 45.587 LGN_exc 30
69 transient_OFF 5392 120.848 44.624 LGN_exc 30
69 transient_ON 106 134.984 42.839 LGN_exc 30
69 transient_ON 133 130.432 45.022 LGN_exc 30
69 transient_ON 1420 134.180 47.081 LGN_exc 30
69 transient_ON 1568 132.207 44.757 LGN_exc 30
69 transient_ON 2472 130.582 45.809 LGN_exc 30
70 transient_ON_OFF 6558 135.004 63.311 LGN_exc 30
70 transient_OFF 3284 129.811 66.486 LGN_exc 30
70 transient_OFF 3348 134.529 61.121 LGN_exc 30
70 transient_OFF 3798 132.985 57.470 LGN_exc 30
70 transient_OFF 3916 130.311 60.830 LGN_exc 30
70 transient_OFF 4769 133.798 60.627 LGN_exc 30
70 transient_OFF 4878 134.081 62.288 LGN_exc 30
70 transient_OFF 5531 133.175 65.402 LGN_exc 30
70 transient_OFF 5637 130.505 56.999 LGN_exc 30
70 transient_ON 72 142.230 68.791 LGN_exc 30
70 transient_ON 315 139.704 71.847 LGN_exc 30
70 transient_ON 323 144.953 59.963 LGN_exc 30
70 transient_ON 730 142.282 65.439 LGN_exc 30
70 transient_ON 1183 140.186 69.407 LGN_exc 30
70 transient_ON 2135 140.445 64.133 LGN_exc 30
70 transient_ON 2142 141.609 67.136 LGN_exc 30
70 transient_ON 2780 139.490 64.370 LGN_exc 30
71 transient_ON_OFF 7658 130.199 74.639 LGN_exc 30
71 transient_OFF 3285 128.930 74.673 LGN_exc 30
71 transient_OFF 3659 128.007 69.033 LGN_exc 30
71 transient_OFF 4408 126.168 79.709 LGN_exc 30
71 transient_OFF 4889 123.915 76.725 LGN_exc 30
71 transient_OFF 5232 127.883 68.302 LGN_exc 30
71 transient_OFF 5599 127.849 70.418 LGN_exc 30
71 transient_OFF 5749 128.223 76.584 LGN_exc 30
71 transient_OFF 5945 127.246 75.472 LGN_exc 30
71 transient_ON 315 139.704 71.847 LGN_exc 30
71 transient_ON 745 135.680 80.268 LGN_exc 30
71 transient_ON 1013 137.397 73.332 LGN_exc 30
71 transient_ON 1969 137.711 73.186 LGN_exc 30
71 transient_ON 2067 138.730 70.416 LGN_exc 30
71 transient_ON 2221 139.617 77.474 LGN_exc 30
71 transient_ON 2559 135.100 67.998 LGN_exc 30
71 transient_ON 2650 136.657 72.065 LGN_exc 30
72 transient_ON_OFF 8882 99.010 74.134 LGN_exc 30
72 transient_ON_OFF 8097 100.354 71.469 LGN_exc 30
72 transient_OFF 3500 94.891 75.884 LGN_exc 30
72 transient_OFF 3556 95.359 67.835 LGN_exc 30
72 transient_OFF 4024 94.152 79.315 LGN_exc 30
72 transient_OFF 4112 95.616 70.806 LGN_exc 30
72 transient_OFF 4274 93.521 77.230 LGN_exc 30
72 transient_OFF 4560 91.300 75.348 LGN_exc 30
72 transient_OFF 5697 95.224 65.991 LGN_exc 30
72 transient_OFF 5720 91.315 77.515 LGN_exc 30
72 transient_ON 33 105.856 78.014 LGN_exc 30
72 transient_ON 241 104.968 73.627 LGN_exc 30
72 transient_ON 261 107.072 67.232 LGN_exc 30
72 transient_ON 534 101.754 74.093 LGN_exc 30
72 transient_ON 961 102.859 78.210 LGN_exc 30
72 transient_ON 1059 106.671 72.904 LGN_exc 30
72 transient_ON 1705 105.612 67.435 LGN_exc 30
72 transient_ON 2738 105.106 67.597 LGN_exc 30
73 transient_OFF 3761 115.182 79.040 LGN_exc 30
73 transient_OFF 3767 116.655 74.835 LGN_exc 30
73 transient_OFF 4174 112.931 70.871 LGN_exc 30
73 transient_OFF 4372 118.965 67.345 LGN_exc 30
73 transient_OFF 5279 116.033 78.737 LGN_exc 30
73 transient_OFF 5369 117.525 76.191 LGN_exc 30
73 transient_OFF 5765 115.831 61.777 LGN_exc 30
73 transient_OFF 5950 117.358 71.885 LGN_exc 30
73 transient_ON 365 129.130 67.438 LGN_exc 30
73 transient_ON 426 127.177 66.506 LGN_exc 30
73 transient_ON 588 122.883 74.256 LGN_exc 30
73 transient_ON 1223 124.731 73.018 LGN_exc 30
73 transient_ON 1308 124.441 70.772 LGN_exc 30
73 transient_ON 1692 128.987 63.950 LGN_exc 30
73 transient_ON 2147 128.067 72.425 LGN_exc 30
73 transient_ON 2203 124.501 68.999 LGN_exc 30
74 transient_OFF 3232 118.538 57.991 LGN_exc 30
74 transient_OFF 3463 115.660 52.290 LGN_exc 30
74 transient_OFF 3558 118.519 45.665 LGN_exc 30
74 transient_OFF 4114 120.668 55.449 LGN_exc 30
74 transient_OFF 4181 118.875 44.005 LGN_exc 30
74 transient_OFF 4367 120.071 49.741 LGN_exc 30
74 transient_OFF 4826 116.612 55.008 LGN_exc 30
74 transient_OFF 5765 115.831 61.777 LGN_exc 30
74 transient_ON 133 130.432 45.022 LGN_exc 30
74 transient_ON 160 126.898 46.649 LGN_exc 30
74 transient_ON 500 128.281 46.668 LGN_exc 30
74 transient_ON 608 126.124 55.006 LGN_exc 30
74 transient_ON 886 130.503 61.378 LGN_exc 30
74 transient_ON 1205 127.723 57.999 LGN_exc 30
74 transient_ON 2061 128.746 54.588 LGN_exc 30
74 transient_ON 2761 126.070 52.717 LGN_exc 30
75 transient_ON_OFF 8882 99.010 74.134 LGN_exc 30
75 transient_ON_OFF 8097 100.354 71.469 LGN_exc 30
75 transient_OFF 3258 93.736 69.897 LGN_exc 30
75 transient_OFF 3500 94.891 75.884 LGN_exc 30
75 transient_OFF 3556 95.359 67.835 LGN_exc 30
75 transient_OFF 4024 94.152 79.315 LGN_exc 30
75 transient_OFF 4112 95.616 70.806 LGN_exc 30
75 transient_OFF 4669 95.576 74.312 LGN_exc 30
75 transient_OFF 5697 95.224 65.991 LGN_exc 30
75 transient_OFF 5775 94.042 80.257 LGN_exc 30
75 transient_ON 204 106.688 82.337 LGN_exc 30
75 transient_ON 241 104.968 73.627 LGN_exc 30
75 transient_ON 261 107.072 67.232 LGN_exc 30
75 transient_ON 1059 106.671 72.904 LGN_exc 30
75 transient_ON 1733 107.066 71.366 LGN_exc 30
75 transient_ON 1832 104.120 67.218 LGN_exc 30
75 transient_ON 2594 106.174 77.415 LGN_exc 30
75 transient_ON 2738 105.106 67.597 LGN_exc 30
76 transient_ON_OFF 6758 113.767 53.322 LGN_exc 30
76 transient_OFF 3050 111.449 50.095 LGN_exc 30
76 transient_OFF 3578 108.745 54.423 LGN_exc 30
76 transient_OFF 4213 107.454 53.558 LGN_exc 30
76 transient_OFF 4316 109.277 51.294 LGN_exc 30
76 transient_OFF 4502 109.210 44.130 LGN_exc 30
76 transient_OFF 4793 106.444 55.051 LGN_exc 30
76 transient_OFF 5010 110.900 50.817 LGN_exc 30
76 transient_OFF 5833 105.257 62.375 LGN_exc 30
76 transient_ON 276 118.450 59.221 LGN_exc 30
76 transient_ON 375 117.801 47.466 LGN_exc 30
76 transient_ON 840 119.546 55.442 LGN_exc 30
76 transient_ON 1513 118.176 67.205 LGN_exc 30
76 transient_ON 1751 117.445 55.219 LGN_exc 30
76 transient_ON 2460 119.299 65.633 LGN_exc 30
76 transient_ON 2543 116.662 67.285 LGN_exc 30
76 transient_ON 2856 117.728 63.087 LGN_exc 30
77 transient_ON_OFF 6511 118.518 60.474 LGN_exc 30
77 transient_OFF 3349 112.404 61.839 LGN_exc 30
77 transient_OFF 4090 110.748 66.201 LGN_exc 30
77 transient_OFF 4300 112.435 53.299 LGN_exc 30
77 transient_OFF 4857 113.765 58.218 LGN_exc 30
77 transient_OFF 5231 112.761 59.087 LGN_exc 30
77 transient_OFF 5505 112.008 62.538 LGN_exc 30
77 transient_OFF 5688 111.695 64.358 LGN_exc 30
77 transient_OFF 5706 112.829 53.656 LGN_exc 30
77 transient_ON 225 123.152 56.341 LGN_exc 30
77 transient_ON 1091 122.365 68.218 LGN_exc 30
77 transient_ON 1368 124.055 54.685 LGN_exc 30
77 transient_ON 2282 119.971 58.745 LGN_exc 30
77 transient_ON 2459 124.148 62.536 LGN_exc 30
77 transient_ON 2833 122.123 56.324 LGN_exc 30
78 transient_OFF 3944 84.178 56.122 LGN_exc 30
78 transient_OFF 4200 87.913 57.638 LGN_exc 30
78 transient_OFF 4434 88.350 50.983 LGN_exc 30
78 transient_OFF 5402 87.996 49.506 LGN_exc 30
78 transient_OFF 5607 84.950 46.911 LGN_exc 30
78 transient_OFF 5784 84.964 50.290 LGN_exc 30
78 transient_ON 580 98.712 50.329 LGN_exc 30
78 transient_ON 907 94.314 50.236 LGN_exc 30
78 transient_ON 1267 94.277 51.326 LGN_exc 30
78 transient_ON 1301 94.918 53.165 LGN_exc 30
78 transient_ON 1317 98.800 47.379 LGN_exc 30
78 transient_ON 1426 93.892 58.057 LGN_exc 30
78 transient_ON 2487 98.152 48.948 LGN_exc 30
78 transient_ON 2545 94.503 48.725 LGN_exc 30
79 transient_OFF 3509 130.861 53.715 LGN_exc 30
79 transient_OFF 3798 132.985 57.470 LGN_exc 30
79 transient_OFF 3916 130.311 60.830 LGN_exc 30
79 transient_OFF 4182 135.029 51.521 LGN_exc 30
79 transient_OFF 4769 133.798 60.627 LGN_exc 30
79 transient_OFF 5330 131.158 53.907 LGN_exc 30
79 transient_OFF 5485 134.146 52.666 LGN_exc 30
79 transient_OFF 5637 130.505 56.999 LGN_exc 30
79 transient_ON 62 144.052 58.750 LGN_exc 30
79 transient_ON 323 144.953 59.963 LGN_exc 30
79 transient_ON 730 142.282 65.439 LGN_exc 30
79 transient_ON 1463 142.448 60.556 LGN_exc 30
79 transient_ON 1944 142.905 52.781 LGN_exc 30
79 transient_ON 2135 140.445 64.133 LGN_exc 30
79 transient_ON 2136 144.706 55.211 LGN_exc 30
79 transient_ON 2554 139.533 59.432 LGN_exc 30
80 transient_OFF 3059 138.750 44.143 LGN_exc 30
80 transient_OFF 3446 140.051 54.126 LGN_exc 30
80 transient_OFF 3902 140.327 53.953 LGN_exc 30
80 transient_OFF 3986 140.188 59.249 LGN_exc 30
80 transient_OFF 4124 140.487 53.695 LGN_exc 30
80 transient_OFF 4937 139.922 61.518 LGN_exc 30
80 transient_OFF 5072 140.933 45.950 LGN_exc 30
80 transient_OFF 5740 139.424 49.068 LGN_exc 30
80 transient_ON 323 144.953 59.963 LGN_exc 30
80 transient_ON 614 146.265 60.187 LGN_exc 30
80 transient_ON 673 151.388 46.569 LGN_exc 30
80 transient_ON 1178 149.142 59.651 LGN_exc 30
80 transient_ON 1295 148.759 45.765 LGN_exc 30
80 transient_ON 1636 146.730 58.980 LGN_exc 30
80 transient_ON 1759 148.693 53.151 LGN_exc 30
80 transient_ON 2876 150.551 47.561 LGN_exc 30
81 transient_OFF 3942 137.793 75.763 LGN_exc 30
81 transient_OFF 4485 138.057 73.775 LGN_exc 30
81 transient_OFF 4798 136.852 72.383 LGN_exc 30
81 transient_OFF 4965 136.523 68.165 LGN_exc 30
81 transient_OFF 5073 134.106 66.560 LGN_exc 30
81 transient_OFF 5941 136.067 75.442 LGN_exc 30
81 transient_OFF 5996 139.402 61.502 LGN_exc 30
81 transient_ON 233 144.791 70.855 LGN_exc 30
81 transient_ON 513 147.789 77.058 LGN_exc 30
81 transient_ON 1645 146.602 70.803 LGN_exc 30
81 transient_ON 1725 149.176 71.430 LGN_exc 30
81 transient_ON 2417 148.416 62.001 LGN_exc 30
81 transient_ON 2866 149.481 66.093 LGN_exc 30
81 transient_ON 2878 147.851 66.182 LGN_exc 30
82 transient_OFF 3149 124.102 54.642 LGN_exc 30
82 transient_OFF 3232 118.538 57.991 LGN_exc 30
82 transient_OFF 4114 120.668 55.449 LGN_exc 30
82 transient_OFF 4367 120.071 49.741 LGN_exc 30
82 transient_OFF 4438 122.273 48.421 LGN_exc 30
82 transient_OFF 4947 122.334 45.587 LGN_exc 30
82 transient_OFF 5465 120.166 64.637 LGN_exc 30
82 transient_OFF 5843 120.181 62.922 LGN_exc 30
82 transient_ON 200 128.456 57.431 LGN_exc 30
82 transient_ON 514 131.217 62.154 LGN_exc 30
82 transient_ON 886 130.503 61.378 LGN_exc 30
82 transient_ON 1205 127.723 57.999 LGN_exc 30
82 transient_ON 1420 134.180 47.081 LGN_exc 30
82 transient_ON 1692 128.987 63.950 LGN_exc 30
82 transient_ON 2061 128.746 54.588 LGN_exc 30
82 transient_ON 2711 132.367 57.425 LGN_exc 30
83 transient_OFF 3434 107.381 68.261 LGN_exc 30
83 transient_OFF 4090 110.748 66.201 LGN_exc 30
83 transient_OFF 4463 107.102 64.323 LGN_exc 30
83 transient_OFF 4589 108.122 64.256 LGN_exc 30
83 transient_OFF 5505 112.008 62.538 LGN_exc 30
83 transient_OFF 5688 111.695 64.358 LGN_exc 30
83 transient_ON 175 118.503 64.334 LGN_exc 30
83 transient_ON 552 117.534 67.421 LGN_exc 30
83 transient_ON 852 117.601 70.564 LGN_exc 30
83 transient_ON 1513 118.176 67.205 LGN_exc 30
83 transient_ON 1985 116.779 68.207 LGN_exc 30
83 transient_ON 2060 118.925 61.613 LGN_exc 30
83 transient_ON 2460 119.299 65.633 LGN_exc 30
83 transient_ON 2856 117.728 63.087 LGN_exc 30
84 transient_OFF 3348 134.529 61.121 LGN_exc 30
84 transient_OFF 4769 133.798 60.627 LGN_exc 30
84 transient_OFF 4798 136.852 72.383 LGN_exc 30
84 transient_OFF 4878 134.081 62.288 LGN_exc 30
84 transient_OFF 4965 136.523 68.165 LGN_exc 30
84 transient_OFF 5073 134.106 66.560 LGN_exc 30
84 transient_OFF 5531 133.175 65.402 LGN_exc 30
84 transient_OFF 5941 136.067 75.442 LGN_exc 30
84 transient_ON 126 142.685 77.563 LGN_exc 30
84 transient_ON 614 146.265 60.187 LGN_exc 30
84 transient_ON 1178 149.142 59.651 LGN_exc 30
84 transient_ON 1636 146.730 58.980 LGN_exc 30
84 transient_ON 2417 148.416 62.001 LGN_exc 30
84 transient_ON 2866 149.481 66.093 LGN_exc 30
84 transient_ON 2878 147.851 66.182 LGN_exc 30
84 transient_ON 2891 142.122 75.323 LGN_exc 30
85 transient_ON_OFF 8097 100.354 71.469 LGN_exc 30
85 transient_OFF 3002 95.995 63.323 LGN_exc 30
85 transient_OFF 3258 93.736 69.897 LGN_exc 30
85 transient_OFF 3500 94.891 75.884 LGN_exc 30
85 transient_OFF 3556 95.359 67.835 LGN_exc 30
85 transient_OFF 4112 95.616 70.806 LGN_exc 30
85 transient_OFF 4353 97.006 60.549 LGN_exc 30
85 transient_OFF 4669 95.576 74.312 LGN_exc 30
85 transient_OFF 5697 95.224 65.991 LGN_exc 30
85 transient_ON 241 104.968 73.627 LGN_exc 30
85 transient_ON 261 107.072 67.232 LGN_exc 30
85 transient_ON 780 104.365 72.902 LGN_exc 30
85 transient_ON 1059 106.671 72.904 LGN_exc 30
85 transient_ON 1533 108.218 69.451 LGN_exc 30
85 transient_ON 1832 104.120 67.218 LGN_exc 30
85 transient_ON 2468 105.385 63.090 LGN_exc 30
85 transient_ON 2738 105.106 67.597 LGN_exc 30
86 transient_OFF 3403 84.318 65.310 LGN_exc 30
86 transient_OFF 3736 86.475 62.519 LGN_exc 30
86 transient_OFF 3944 84.178 56.122 LGN_exc 30
86 transient_OFF 4141 85.050 61.339 LGN_exc 30
86 transient_OFF 4434 88.350 50.983 LGN_exc 30
86 transient_OFF 4635 86.397 65.976 LGN_exc 30
86 transient_OFF 5402 87.996 49.506 LGN_exc 30
86 transient_OFF 5736 87.337 59.045 LGN_exc 30
86 transient_ON 87 96.566 63.757 LGN_exc 30
86 transient_ON 580 98.712 50.329 LGN_exc 30
86 transient_ON 816 97.163 64.305 LGN_exc 30
86 transient_ON 828 93.885 60.053 LGN_exc 30
86 transient_ON 1092 97.224 61.931 LGN_exc 30
86 transient_ON 1167 98.389 63.848 LGN_exc 30
86 transient_ON 1184 99.681 59.938 LGN_exc 30
86 transient_ON 2324 100.196 61.007 LGN_exc 30
87 transient_OFF 3028 139.779 54.052 LGN_exc 30
87 transient_OFF 3446 140.051 54.126 LGN_exc 30
87 transient_OFF 3902 140.327 53.953 LGN_exc 30
87 transient_OFF 4327 141.881 50.805 LGN_exc 30
87 transient_OFF 4816 139.349 53.324 LGN_exc 30
87 transient_OFF 4937 139.922 61.518 LGN_exc 30
87 transient_OFF 5604 140.392 51.496 LGN_exc 30
87 transient_OFF 5996 139.402 61.502 LGN_exc 30
87 transient_ON 302 147.554 57.128 LGN_exc 30
87 transient_ON 1178 149.142 59.651 LGN_exc 30
87 transient_ON 1202 147.727 53.471 LGN_exc 30
87 transient_ON 1347 151.422 53.919 LGN_exc 30
87 transient_ON 1636 146.730 58.980 LGN_exc 30
87 transient_ON 1808 150.945 52.540 LGN_exc 30
87 transient_ON 2417 148.416 62.001 LGN_exc 30
87 transient_ON 2819 150.473 50.559 LGN_exc 30
88 transient_OFF 3787 106.943 55.739 LGN_exc 30
88 transient_OFF 4006 105.484 71.931 LGN_exc 30
88 transient_OFF 4463 107.102 64.323 LGN_exc 30
88 transient_OFF 4589 108.122 64.256 LGN_exc 30
88 transient_OFF 4793 106.444 55.051 LGN_exc 30
88 transient_OFF 4995 106.073 69.149 LGN_exc 30
88 transient_OFF 5343 105.894 68.293 LGN_exc 30
88 transient_OFF 5532 104.877 59.896 LGN_exc 30
88 transient_ON 276 118.450 59.221 LGN_exc 30
88 transient_ON 840 119.546 55.442 LGN_exc 30
88 transient_ON 1180 115.325 71.843 LGN_exc 30
88 transient_ON 1482 117.416 60.641 LGN_exc 30
88 transient_ON 2282 119.971 58.745 LGN_exc 30
88 transient_ON 2353 116.124 72.688 LGN_exc 30
88 transient_ON 2543 116.662 67.285 LGN_exc 30
88 transient_ON 2856 117.728 63.087 LGN_exc 30
89 transient_ON_OFF 8027 152.554 62.923 LGN_exc 30
89 transient_OFF 4290 144.745 65.182 LGN_exc 30
89 transient_OFF 4975 148.446 51.766 LGN_exc 30
89 transient_OFF 5148 150.514 59.585 LGN_exc 30
89 transient_OFF 5460 149.160 54.896 LGN_exc 30
89 transient_OFF 5582 148.375 62.579 LGN_exc 30
89 transient_OFF 5691 149.567 59.786 LGN_exc 30
89 transient_ON 272 156.446 64.766 LGN_exc 30
89 transient_ON 325 157.476 58.825 LGN_exc 30
89 transient_ON 736 160.837 57.854 LGN_exc 30
89 transient_ON 1749 155.853 58.846 LGN_exc 30
89 transient_ON 2166 157.968 61.762 LGN_exc 30
89 transient_ON 2681 158.725 55.034 LGN_exc 30
89 transient_ON 2790 158.982 68.066 LGN_exc 30
90 transient_OFF 3139 128.026 44.924 LGN_exc 30
90 transient_OFF 3696 128.026 58.998 LGN_exc 30
90 transient_OFF 4573 129.265 43.019 LGN_exc 30
90 transient_OFF 4939 128.637 52.818 LGN_exc 30
90 transient_OFF 5330 131.158 53.907 LGN_exc 30
90 transient_OFF 5556 129.982 44.087 LGN_exc 30
90 transient_OFF 5637 130.505 56.999 LGN_exc 30
90 transient_OFF 5800 127.241 55.382 LGN_exc 30
90 transient_ON 475 138.194 56.853 LGN_exc 30
90 transient_ON 1235 144.295 44.157 LGN_exc 30
90 transient_ON 1764 138.954 51.972 LGN_exc 30
90 transient_ON 1944 142.905 52.781 LGN_exc 30
90 transient_ON 2351 142.847 42.692 LGN_exc 30
90 transient_ON 2512 142.413 41.820 LGN_exc 30
90 transient_ON 2554 139.533 59.432 LGN_exc 30
90 transient_ON 2561 138.927 46.224 LGN_exc 30
91 transient_OFF 3942 137.793 75.763 LGN_exc 30
91 transient_OFF 4485 138.057 73.775 LGN_exc 30
91 transient_OFF 4798 136.852 72.383 LGN_exc 30
91 transient_OFF 4937 139.922 61.518 LGN_exc 30
91 transient_OFF 4965 136.523 68.165 LGN_exc 30
91 transient_OFF 5073 134.106 66.560 LGN_exc 30
91 transient_OFF 5941 136.067 75.442 LGN_exc 30
91 transient_OFF 5996 139.402 61.502 LGN_exc 30
91 transient_ON 233 144.791 70.855 LGN_exc 30
91 transient_ON 513 147.789 77.058 LGN_exc 30
91 transient_ON 765 145.141 64.780 LGN_exc 30
91 transient_ON 1645 146.602 70.803 LGN_exc 30
91 transient_ON 1725 149.176 71.430 LGN_exc 30
91 transient_ON 2417 148.416 62.001 LGN_exc 30
91 transient_ON 2866 149.481 66.093 LGN_exc 30
91 transient_ON 2878 147.851 66.182 LGN_exc 30
92 transient_ON_OFF 6511 118.518 60.474 LGN_exc 30
92 transient_OFF 3434 107.381 68.261 LGN_exc 30
92 transient_OFF 3447 112.563 50.159 LGN_exc 30
92 transient_OFF 4090 110.748 66.201 LGN_exc 30
92 transient_OFF 4300 112.435 53.299 LGN_exc 30
